Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.04      38/154         df_update_entry_exit_and_calls [284]
                0.00    0.03   62329/1696941     df_insn_rescan [85]
                0.00    0.00   86856/1470557     df_insn_delete [531]
                0.00    0.00   16461/96225       df_notes_rescan [1094]
                0.00    0.00    6411/12425566     bitmap_copy [102]
                0.00    0.00    2137/14239009     bitmap_obstack_free [235]
                0.00    0.00    6411/42874309     bitmap_clear [246]
                0.00    0.00    2137/19278775     bitmap_obstack_alloc_stat [342]
                0.00    0.00     129/634         df_clear_flags [3471]
                0.00    0.00     129/1188        df_set_flags [3432]
-----------------------------------------------
                0.00    0.02     236/774         iterate_fix_dominators [129]
                0.01    0.05     538/774         mark_irreducible_loops [227]
[487]    0.1    0.01    0.08     774         graphds_scc [487]
                0.08    0.00    1548/1784        graphds_dfs [481]
                0.00    0.00     774/14527930     xmalloc [721]
-----------------------------------------------
                0.03    0.06  496509/496509      try_combine [67]
[488]    0.1    0.03    0.06  496509         recog_for_combine [488]
                0.01    0.03  460255/2347989     recog_32 [276]
                0.00    0.01  597137/2593203     recog [770]
                0.00    0.00  353607/12725422     set_noop_p [350]
                0.00    0.00  391046/712382      check_asm_operands [1401]
                0.00    0.00   15052/205775      find_regno_note [966]
                0.00    0.00   37532/26063811     note_stores [253]
                0.00    0.00    4018/258190      df_get_live_in [965]
                0.00    0.00   33353/184965      gen_rtx_fmt_E_stat [1685]
                0.00    0.00   30246/4961210     gen_rtx_fmt_ee_stat [743]
                0.00    0.00   33353/209613      rtvec_alloc [1703]
                0.00    0.00   33199/1888283     alloc_EXPR_LIST [1235]
                0.00    0.00    4018/178942441     bitmap_bit_p [73]
                0.00    0.00    7251/7788706     do_SUBST [920]
                0.00    0.00      85/14527930     xmalloc [721]
                0.00    0.00   33353/33353       add_clobbers [2644]
                0.00    0.00   33199/97570       alloc_reg_note [3107]
                0.00    0.00   15143/59798       reg_dead_at_p_1 [3186]
-----------------------------------------------
                              327636             reassociate_bb [489]
                0.04    0.05      76/76          execute_reassoc [210]
[489]    0.1    0.04    0.05      76+327636  reassociate_bb [489]
                0.00    0.03   41643/41643       linearize_expr_tree [772]
                0.01    0.00   41643/2891267     spec_qsort [151]
                0.00    0.00  327636/5463589     next_dom_son [545]
                0.00    0.00  327712/5820228     first_dom_son [544]
                0.00    0.00   41643/41643       rewrite_expr_tree [1774]
                0.00    0.00    6106/841389      sbitmap_zero [806]
                0.00    0.00   41643/41643       optimize_ops_list [1956]
                0.00    0.00    6106/594019      sbitmap_alloc [1664]
                0.00    0.00    1168/13050473     gimple_get_lhs [944]
                0.00    0.00  104091/104091      associative_tree_code [3103]
                              327636             reassociate_bb [489]
-----------------------------------------------
                0.00    0.09  155395/155395      vect_analyze_data_refs [439]
[490]    0.1    0.00    0.09  155395         compute_data_dependences_for_bb [490]
                0.00    0.06  155395/155395      find_data_references_in_bb [575]
                0.00    0.02   87143/87143       compute_all_dependences [879]
-----------------------------------------------
                0.00    0.01  251152/1260204     insn_min_length [508]
                0.02    0.05 1009052/1260204     insn_default_length [205]
[491]    0.1    0.02    0.07 1260204         ix86_attr_length_address_default [491]
                0.00    0.03 1250380/8898027     extract_insn_cached [250]
                0.02    0.01 1260204/3763433     get_attr_type [468]
                0.00    0.00  517510/1133702     constrain_operands_cached [2779]
-----------------------------------------------
                0.02    0.07  591920/591920      fill_insns [26]
[492]    0.1    0.02    0.07  591920         update_fence_and_insn [492]
                0.00    0.04  591920/591920      advance_state_on_fence [698]
                0.02    0.00  591853/591853      maximal_insn_latency [962]
                0.00    0.00  174942/1348832     vec_gc_p_reserve [728]
                0.00    0.00    2254/874465      advance_one_cycle [309]
-----------------------------------------------
                0.08    0.01  826749/826749      df_chain_finalize [273]
[493]    0.1    0.08    0.01  826749         df_chain_create_bb_process_use [493]
                0.01    0.00 1287206/85030714     pool_alloc [172]
-----------------------------------------------
                0.00    0.01   69324/365562      cfg_layout_finalize [133]
                0.01    0.06  296238/365562      set_edge_can_fallthru_flag [436]
[494]    0.1    0.01    0.08  365562         invert_jump [494]
                0.00    0.03  365562/365563      invert_jump_1 [832]
                0.00    0.03  365562/4632841     apply_change_group [211]
                0.01    0.01  365562/509636      redirect_jump_2 [996]
                0.00    0.01  365562/365563      invert_br_probabilities [1414]
-----------------------------------------------
                0.00    0.09  886264/886264      output_asm_insn [385]
[495]    0.1    0.00    0.09  886264         output_operand [495]
                0.00    0.04  159540/159540      output_address [754]
                0.02    0.00  318505/404134      print_reg [963]
                0.00    0.01   68809/186075      output_addr_const [773]
                0.00    0.01  309500/7342978     for_each_rtx_1 [263]
                0.00    0.01  886264/11878148     for_each_rtx [473]
                0.00    0.01   68809/332953      assemble_name [824]
                0.00    0.00  886264/1034383     print_operand [1641]
                0.00    0.00  149960/149960      put_condition_code [3049]
                0.00    0.00   68768/146241      asm_fprintf [3054]
-----------------------------------------------
                0.00    0.00     258/39719       copy_bb [1783]
                0.00    0.09   39461/39719       create_duplicates [451]
[496]    0.1    0.00    0.09   39719         duplicate_block [496]
                0.01    0.04   39461/39461       gimple_duplicate_bb [632]
                0.01    0.00   39719/39719       set_bb_copy [1132]
                0.00    0.01     258/258         cfg_layout_duplicate_bb [1165]
                0.01    0.00   39461/39461       get_loop_copy [1445]
                0.00    0.00   70958/830966      unchecked_make_edge [650]
                0.00    0.00   39719/39719       set_bb_original [1690]
                0.00    0.00   39461/50578       add_bb_to_loop [1694]
                0.00    0.00     258/2453        redirect_edge_and_branch_force [1662]
                0.00    0.00     258/258         rtl_move_block_after [3530]
-----------------------------------------------
                0.00    0.00       1/11626003     make_insn_raw [2671]
                0.00    0.00       1/11626003     init_expr_target [1781]
                0.00    0.00      29/11626003     emit_note_copy [2548]
                0.00    0.00      40/11626003     gen_rtx_fmt__stat [2524]
                0.00    0.00      47/11626003     init_emit_once [2270]
                0.00    0.00     139/11626003     gen_rtx_fmt_s00_stat [2399]
                0.00    0.00     157/11626003     gen_rtx_fmt_iuuBieie_stat [2388]
                0.00    0.00     310/11626003     gen_rtx_fmt_0_stat [2311]
                0.00    0.00     375/11626003     emit_insn_after_noloc [1962]
                0.00    0.00    2067/11626003     gen_rtx_fmt_w_stat [2111]
                0.00    0.00   10534/11626003     emit_barrier [1972]
                0.00    0.00   24339/11626003     gen_rtx_fmt_Ei_stat [1904]
                0.00    0.00   65662/11626003     emit_note_after [1055]
                0.00    0.00   68958/11626003     emit_call_insn [1791]
                0.00    0.00   97688/11626003     emit_note [1761]
                0.00    0.00  115290/11626003     gen_rtx_fmt_ei_stat [1745]
                0.00    0.00  143633/11626003     emit_note_before [554]
                0.00    0.00  146416/11626003     emit_jump_insn_after_noloc [683]
                0.00    0.00  146507/11626003     emit_barrier_after [759]
                0.00    0.00  164541/11626003     gen_rtx_fmt_iuuB00is_stat [1701]
                0.00    0.00  167405/11626003     emit_jump_insn [1696]
                0.00    0.00  184965/11626003     gen_rtx_fmt_E_stat [1685]
                0.00    0.00  207193/11626003     emit_insn_before_noloc [312]
                0.00    0.00  244211/11626003     gen_rtx_fmt_eee_stat [1647]
                0.00    0.00  531570/11626003     emit_insn [1531]
                0.00    0.00  575334/11626003     gen_rtx_fmt_u_stat [1517]
                0.00    0.00  638112/11626003     gen_rtx_fmt_ue_stat [1498]
                0.00    0.00  856645/11626003     gen_rtx_fmt_e0_stat [1425]
                0.00    0.01 1038559/11626003     gen_rtx_fmt_i00_stat [1400]
                0.00    0.01 1234065/11626003     gen_rtx_fmt_e_stat [1385]
                0.01    0.03 4961210/11626003     gen_rtx_fmt_ee_stat [743]
[497]    0.1    0.02    0.07 11626003         rtx_alloc_stat [497]
                0.07    0.00 11626003/24872622     ggc_alloc_stat [358]
-----------------------------------------------
                0.00    0.00  197435/3518999     note_stores [253]
                0.03    0.05 3321564/3518999     cselib_process_insn [174]
[498]    0.1    0.03    0.06 3518999         cselib_invalidate_rtx_note_stores [498]
                0.01    0.03  404770/744933      cselib_invalidate_mem [502]
                0.01    0.00 2194609/18862596     cselib_invalidate_regno [477]
                0.00    0.00 3519087/6379557     push_operand [2713]
-----------------------------------------------
                             6846503             reg_scan_mark_refs [499]
                0.08    0.01 2029621/2029621     reg_scan [408]
[499]    0.1    0.08    0.01 2029621+6846503 reg_scan_mark_refs [499]
                0.01    0.00  256945/41324190     find_reg_note [98]
                0.00    0.00  600991/600994      set_reg_attrs_from_value [1780]
                             6846503             reg_scan_mark_refs [499]
-----------------------------------------------
                0.00    0.00       7/410511      memref_referenced_p [2368]
                0.00    0.00     798/410511      find_mem_conflicts [1916]
                0.00    0.00     822/410511      mems_conflict_for_gcse_p [1894]
                0.03    0.06  408884/410511      sched_analyze_2 <cycle 21> [177]
[500]    0.1    0.03    0.06  410511         true_dependence [500]
                0.01    0.03  409698/1327728     base_alias_check [376]
                0.00    0.01  409698/3434508     find_base_term [367]
                0.00    0.00     742/86940       memrefs_conflict_p [1198]
                0.00    0.00    1484/5070744     canon_rtx [937]
                0.00    0.00     597/1584        rtx_refs_may_alias_p [2519]
                0.00    0.00     597/1323        mems_in_disjoint_alias_sets_p [3423]
                0.00    0.00     597/1691        nonoverlapping_memrefs_p [3405]
                0.00    0.00     597/1584        fixed_scalar_and_varying_struct_p [3410]
-----------------------------------------------
                0.02    0.06     189/189         iterate_fix_dominators [129]
[501]    0.1    0.02    0.06     189         recompute_dominator [501]
                0.01    0.03  475475/1609017     et_below [417]
                0.00    0.03  475294/2879378     et_nca [297]
-----------------------------------------------
                0.01    0.03  340163/744933      cselib_process_insn [174]
                0.01    0.03  404770/744933      cselib_invalidate_rtx_note_stores [498]
[502]    0.1    0.03    0.06  744933         cselib_invalidate_mem [502]
                0.00    0.03  430620/924282      canon_true_dependence [552]
                0.01    0.00  744933/109252490     change_address_1 <cycle 1> [848]
                0.01    0.00 1489866/5070744     canon_rtx [937]
                0.00    0.00  275875/109252490     cselib_lookup <cycle 1> [321]
                0.00    0.00  551750/53886338     pool_free [616]
                0.00    0.00  744933/1448103     get_addr [2756]
                0.00    0.00  744933/3734498     replace_equiv_address_nv [2720]
-----------------------------------------------
                0.02    0.06  332577/332577      cse_main [29]
[503]    0.1    0.02    0.06  332577         record_jump_cond [503]
                0.01    0.02  417806/2612494     insert <cycle 10> [380]
                0.02    0.00  446496/8512765     hash_rtx_cb [175]
                0.00    0.00  417806/2582581     insert_regs [918]
                0.00    0.00   97736/2068519     exp_equiv_p [604]
                0.00    0.00  122182/3275761     equiv_constant [598]
                0.00    0.00  332577/16037011     rtx_equal_p [593]
                0.00    0.00  272160/1504905     mention_regs [1550]
                0.00    0.00  109440/9921813     get_cse_reg_info [953]
-----------------------------------------------
                0.00    0.00    4086/491941      cleanup_cfg [32]
                0.00    0.01   42700/491941      try_redirect_by_replacing_jump [697]
                0.01    0.07  445155/491941      cfg_layout_finalize [133]
[504]    0.1    0.01    0.07  491941         can_fallthru [504]
                0.07    0.00  890248/1962862     next_active_insn [352]
                0.00    0.00  445124/2910860     active_insn_p [800]
-----------------------------------------------
                              154771             note_uses [505]
                0.00    0.00     148/2093918     insert_one_insn [2046]
                0.00    0.00    1214/2093918     validate_replace_src_group [2015]
                0.00    0.00  136652/2093918     execute_rtl_cprop [55]
                0.00    0.02  723406/2093918     rest_of_handle_combine [35]
                0.01    0.04 1232498/2093918     rest_of_handle_dse [36]
[505]    0.1    0.01    0.07 2093918+154771  note_uses [505]
                0.01    0.03 1373879/7342978     for_each_rtx_1 [263]
                0.00    0.01 1949940/11878148     for_each_rtx [473]
                0.01    0.00  721368/805314      record_truncated_values [1253]
                0.01    0.00   65793/82952       local_cprop_find_used_regs [1290]
                0.00    0.00    1214/28431       validate_replace_rtx_1 [1842]
                0.00    0.00 1228424/1396840     check_mem_read_use [2761]
                0.00    0.00  131396/165616      find_used_regs [3033]
                0.00    0.00    1214/1214        validate_replace_src_1 [3429]
                0.00    0.00     148/148         add_used_regs [3583]
                              154771             note_uses [505]
-----------------------------------------------
                0.02    0.06  307298/307298      df_worklist_dataflow [23]
[506]    0.1    0.02    0.06  307298         df_rd_transfer_function [506]
                0.02    0.00  305211/12425566     bitmap_copy [102]
                0.02    0.00  305211/1810649     bitmap_equal_p [482]
                0.01    0.00  305211/45585784     bitmap_ior_into [53]
                0.01    0.00  305211/2395518     bitmap_and_compl_into [643]
                0.01    0.00  305211/14239009     bitmap_obstack_free [235]
                0.00    0.00  305211/19278775     bitmap_obstack_alloc_stat [342]
                0.00    0.00  540475/4528536     bitmap_clear_range [1219]
-----------------------------------------------
                0.00    0.00     375/360410      emit_insn_after_noloc [1962]
                0.00    0.00    1450/360410      sel_gen_insn_from_expr_after [1676]
                0.00    0.01   65662/360410      emit_note_after [1055]
                0.00    0.03  146416/360410      emit_jump_insn_after_noloc [683]
                0.00    0.03  146507/360410      emit_barrier_after [759]
[507]    0.1    0.00    0.08  360410         add_insn_after [507]
                0.00    0.08  147837/1696941     df_insn_rescan [85]
-----------------------------------------------
                0.00    0.00       1/324077      reorder_basic_blocks [224]
                0.00    0.08  324076/324077      copy_bb_p [441]
[508]    0.1    0.00    0.08  324077         insn_min_length [508]
                0.00    0.02  257057/1334840     get_attr_modrm [458]
                0.00    0.01  251152/1260204     ix86_attr_length_address_default [491]
                0.00    0.01  243088/1350876     ix86_attr_length_immediate_default [571]
                0.00    0.01  257057/1334840     get_attr_length_address [695]
                0.00    0.00  257057/1334840     get_attr_prefix_rep [764]
                0.00    0.01  257057/1636249     get_attr_length_immediate [733]
                0.00    0.01  257057/1334840     get_attr_prefix_rex [775]
                0.00    0.00  257057/1334840     get_attr_prefix_0f [1105]
                0.00    0.00  257057/1334840     get_attr_prefix_data16 [1108]
                0.00    0.00   59866/12496631     extract_constrain_insn_cached [226]
                0.00    0.00   39935/527334      memory_address_length [1028]
                0.00    0.00       1/2347989     recog_32 [276]
                0.00    0.00       1/2593203     recog [770]
                0.00    0.00  257057/1334840     get_attr_prefix_extra [2767]
-----------------------------------------------
                0.03    0.05  131165/131165      calculate_new_fences [326]
[509]    0.1    0.03    0.05  131165         extract_new_fences_from [509]
                0.01    0.03   48924/48924       add_dirty_fence_to_fences [690]
                0.00    0.00   82241/214161      move_fence_to_fences [1140]
                0.00    0.00   97848/2745165     _succ_iter_cond [607]
                0.00    0.00  213406/2962583     sel_bb_end_p [865]
                0.00    0.00   48924/48924       in_same_ebb_p [1851]
-----------------------------------------------
                0.00    0.03      67/143         execute_vrp [38]
                0.01    0.04      76/143         execute_pre [70]
[510]    0.1    0.01    0.07     143         gsi_commit_edge_inserts [510]
                0.03    0.04   31644/31644       gimple_find_edge_insert_loc [539]
                0.00    0.00   11173/194381      gsi_insert_seq_after [1283]
                0.00    0.00   20471/65534       gsi_insert_seq_nodes_before [1921]
                0.00    0.00   11173/1068563     gsi_insert_seq_nodes_after [1755]
                0.00    0.00   20471/21166       gsi_insert_seq_before [3257]
-----------------------------------------------
                0.05    0.03     154/154         execute_one_pass [4]
[511]    0.1    0.05    0.03     154         tree_ssa_forward_propagate_single_use_vars [511]
                0.01    0.00  306606/306606      can_propagate_from [1173]
                0.00    0.01  573316/573316      get_prop_source_stmt [1454]
                0.00    0.00   77044/77044       combine_cond_expr_cond [1557]
                0.00    0.00      43/43          forward_propagate_addr_expr [1574]
                0.00    0.00  568396/2831292     fold_undefer_overflow_warnings [1233]
                0.00    0.00  568396/6355051     fold_defer_overflow_warnings [956]
                0.00    0.00   77961/2223615     gimple_assign_ssa_name_copy_p [712]
                0.00    0.00   72124/109252490     fold_build2_stat_loc <cycle 1> [2541]
                0.00    0.00    4920/5613        gimple_cond_set_condition_from_tree [1711]
                0.00    0.00   33348/109252490     fold_binary_loc <cycle 1> [178]
                0.00    0.00    5202/5202        remove_prop_source_from_use [1803]
                0.00    0.00    5202/1057351     update_stmt_operands [595]
                0.00    0.00    4920/703360      build1_stat [998]
                0.00    0.00    5202/29056695     unshare_expr <cycle 27> [2864]
                0.00    0.00     300/578569      gsi_remove [755]
                0.00    0.00    5202/1764954     gimple_set_modified [1586]
                0.00    0.00     282/399217      gsi_for_stmt [1359]
                0.00    0.00    4932/91496621     is_gimple_min_invariant [443]
                0.00    0.00     282/109252490     build2_stat <cycle 1> [1035]
                0.00    0.00     300/152374      release_defs [1806]
                0.00    0.00     282/73332       gimple_assign_set_rhs_with_ops [2071]
                0.00    0.00      43/48092011     tree_strip_nop_conversions [647]
                0.00    0.00      24/13050473     gimple_get_lhs [944]
                0.00    0.00   77044/77044       rhs_to_tree [3144]
                0.00    0.00     282/63752       gimple_assign_set_rhs_from_tree [3181]
                0.00    0.00      43/43          stmt_references_abnormal_ssa_name [3720]
-----------------------------------------------
                0.00    0.08 2081188/2081188     dep_cost_1 [169]
[512]    0.1    0.00    0.08 2081188         ix86_adjust_cost [512]
                0.01    0.04  797545/4115438     get_attr_memory [265]
                0.02    0.02 1595090/3763433     get_attr_type [468]
                0.00    0.00    1777/432724      modified_in_p [688]
                0.00    0.00    2533/8898027     extract_insn_cached [250]
                0.00    0.00    2085/2085        get_attr_unit [2132]
                0.00    0.00     132/654487      reg_set_p [821]
-----------------------------------------------
[513]    0.1    0.00    0.08  703493+767110  <cycle 9 as a whole> [513]
                0.00    0.05  213840             simplify_shift_const <cycle 9> [624]
                0.00    0.01  265559+1288        simplify_and_const_int_1 <cycle 9> [1126]
                0.00    0.01  465957+39831       force_to_mode <cycle 9> [1160]
                0.00    0.00  137879             simplify_and_const_int <cycle 9> [1549]
                0.00    0.00  235550             expand_compound_operation <cycle 9> [1668]
                0.00    0.00  151818+739         apply_distributive_law <cycle 9> [2051]
-----------------------------------------------
                0.00    0.08   86112/86112       gimple_expand_cfg [65]
[514]    0.1    0.00    0.08   86112         expand_gimple_stmt [514]
                0.00    0.07   79672/79672       expand_assignment [557]
                0.00    0.00      40/40          expand_case [1610]
                0.00    0.00   68958/734788      gimple_has_side_effects [901]
                0.00    0.00   68958/3777721     gimple_call_flags [420]
                0.00    0.00   68958/68958       build_vl_exp_stat [1658]
                0.00    0.00   83077/591165      set_curr_insn_source_location [1264]
                0.00    0.00    3419/1008989     expand_expr_real_1 <cycle 15> [765]
                0.00    0.00   68958/3863716     flags_from_decl_or_type [737]
                0.00    0.00    2274/1008989     expand_call <cycle 15> [339]
                0.00    0.00    1145/1008989     expand_expr_real <cycle 15> [1526]
                0.00    0.00    1145/1008989     expand_expr_real_2 <cycle 15> [1091]
                0.00    0.00      38/38          expand_return [2104]
                0.00    0.00     367/254279      emit_move_insn <cycle 14> [1404]
                0.00    0.00    2943/3108        expand_label [2174]
                0.00    0.00      38/38          expand_value_return [2234]
                0.00    0.00      38/109252490     build2_stat <cycle 1> [1035]
                0.00    0.00     367/13507       force_operand [2125]
                0.00    0.00   86112/1171592     get_last_insn [2773]
                0.00    0.00   86112/247492      free_temp_slots [2980]
                0.00    0.00   86112/86160       lookup_stmt_eh_lp [3116]
                0.00    0.00   83077/526540      set_curr_insn_block [2869]
                0.00    0.00   79632/161340      pop_temp_slots [3037]
                0.00    0.00   68958/2303315     tree_block [2739]
-----------------------------------------------
                0.00    0.00       4/928804      _cpp_init_hashtable [2289]
                0.00    0.00       5/928804      parse_assertion [2357]
                0.00    0.00       9/928804      cpp_init_builtins [2376]
                0.00    0.00      19/928804      _cpp_init_directives [2356]
                0.00    0.00      32/928804      register_pragma_1 [2290]
                0.00    0.00   14222/928804      get_identifier [1698]
                0.03    0.00  332954/928804      maybe_get_identifier [823]
                0.05    0.00  581559/928804      lex_identifier [588]
[515]    0.1    0.08    0.00  928804         ht_lookup_with_hash [515]
                0.00    0.00   23085/23085       alloc_node [1885]
                0.00    0.00   23085/24872622     ggc_alloc_stat [358]
                0.00    0.00       1/8012098     xcalloc [791]
                0.00    0.00   23085/23478       stringpool_ggc_alloc [3249]
-----------------------------------------------
                0.00    0.00      38/7520004     forward_propagate_and_simplify [589]
                0.00    0.00     607/7520004     cselib_process_insn [174]
                0.00    0.00   16842/7520004     reload_cse_regs_1 [97]
                0.00    0.00   24999/7520004     ira [21]
                0.00    0.00   29973/7520004     execute_rtl_cprop [55]
                0.00    0.00   85391/7520004     verify_changes <cycle 17> [428]
                0.00    0.00   95817/7520004     insn_invalid_p [429]
                0.00    0.00   97892/7520004     try_combine [67]
                0.00    0.00  160087/7520004     reload_as_needed [222]
                0.00    0.00  180657/7520004     fill_vec_av_set [51]
                0.00    0.00  236209/7520004     rest_of_handle_combine [35]
                0.01    0.00  558634/7520004     copyprop_hardreg_forward [194]
                0.01    0.00  590470/7520004     init_global_and_expr_for_insn [128]
                0.01    0.00  616192/7520004     final_scan_insn [201]
                0.01    0.00  616259/7520004     shorten_branches [203]
                0.01    0.00  624052/7520004     eliminate_regs_in_insn [349]
                0.01    0.00  712382/7520004     check_asm_operands [1401]
                0.01    0.00  768203/7520004     instantiate_virtual_regs [395]
                0.01    0.00  923744/7520004     get_attr_length_1 [999]
                0.01    0.00 1181556/7520004     reload [63]
[516]    0.1    0.08    0.00 7520004         asm_noperands [516]
-----------------------------------------------
                0.01    0.02      39/119         analyze_function [847]
                0.01    0.04      80/119         compute_inline_parameters_for_current [625]
[517]    0.1    0.02    0.06     119         compute_inline_parameters [517]
                0.03    0.02 2228270/2228270     estimate_num_insns [670]
                0.00    0.01     119/119         estimated_stack_frame_size [1422]
                0.00    0.01     119/119         tree_inlinable_function_p [1437]
                0.00    0.00     481/7526194     is_gimple_reg [563]
                0.00    0.00     239/91496621     is_gimple_min_invariant [443]
                0.00    0.00       2/274206      is_gimple_invariant_address [1281]
                0.00    0.00  480471/480517      compute_call_stmt_bb_frequency [2888]
                0.00    0.00     238/950644      estimate_move_cost [2794]
-----------------------------------------------
                0.01    0.03 1085937/2201945     lookup_avail_expr [433]
                0.01    0.03 1116008/2201945     record_cond [527]
[518]    0.1    0.02    0.06 2201945         avail_expr_hash [518]
                0.01    0.02 1429940/1429940     iterative_hash_exprs_commutative [855]
                0.02    0.00 1834980/2218003     iterative_hash [801]
                0.01    0.00 1578117/8093577     iterative_hash_expr [682]
                0.00    0.00 1801688/8678067     commutative_tree_code [2711]
-----------------------------------------------
                             2560936             nonzero_bits1 <cycle 19> [519]
                                1196             cached_nonzero_bits <cycle 19> [954]
                0.00    0.00   15857/14550582     simplify_set [452]
                0.00    0.00   24780/14550582     expand_compound_operation <cycle 9> [1668]
                0.00    0.00   26078/14550582     simplify_if_then_else [857]
                0.00    0.00   32321/14550582     simplify_relational_operation <cycle 24> [153]
                0.00    0.00   44651/14550582     combine_simplify_rtx <cycle 8> [147]
                0.00    0.00   57264/14550582     simplify_comparison [392]
                0.00    0.00   92206/14550582     make_extraction [1024]
                0.00    0.00  140661/14550582     if_then_else_cond [767]
                0.00    0.00  146166/14550582     set_nonzero_bits_and_sign_copies [763]
                0.00    0.00  266735/14550582     simplify_and_const_int_1 <cycle 9> [1126]
                0.00    0.00  324900/14550582     simplify_shift_const_1 [656]
                0.00    0.00  560616/14550582     force_to_mode <cycle 9> [1160]
                0.00    0.00  642469/14550582     simplify_binary_operation_1 <cycle 1> [620]
                0.00    0.00  744805/14550582     record_value_for_reg [366]
                0.01    0.00 1786278/14550582     simplify_const_relational_operation [199]
                0.01    0.00 2369504/14550582     num_sign_bit_copies1 <cycle 20> [525]
[519]    0.1    0.06    0.02 7276487+2560936 nonzero_bits1 <cycle 19> [519]
                0.01    0.01 2249274/2249274     reg_nonzero_bits_for_combine [1008]
                0.00    0.00 1760040/3562811     floor_log2 [2723]
                0.00    0.00 1170734/1170734     reg_nonzero_bits_general [2774]
                             2561554             cached_nonzero_bits <cycle 19> [954]
                             2560936             nonzero_bits1 <cycle 19> [519]
-----------------------------------------------
                0.00    0.00       1/27384238     associate_trees <cycle 1> [2691]
                0.00    0.00       1/27384238     initializer_zerop [2616]
                0.00    0.00       2/27384238     ccp_fold_stmt [749]
                0.00    0.00       5/27384238     fold_cond_expr_with_comparison <cycle 1> [2557]
                0.00    0.00       6/27384238     forward_propagate_addr_expr [1574]
                0.00    0.00      12/27384238     vrp_int_const_binop [1763]
                0.00    0.00      24/27384238     extract_range_basic [1678]
                0.00    0.00      33/27384238     store_init_value [2063]
                0.00    0.00      38/27384238     build_binary_op <cycle 4> [391]
                0.00    0.00      41/27384238     fold_offsetof_1 [2279]
                0.00    0.00      57/27384238     fold_builtin_memory_op <cycle 1> [2446]
                0.00    0.00      65/27384238     c_finish_loop [2131]
                0.00    0.00      66/27384238     warn_for_div_by_zero [2553]
                0.00    0.00      74/27384238     build_modify_expr [1960]
                0.00    0.00     108/27384238     compute_record_mode <cycle 1> [2520]
                0.00    0.00     184/27384238     layout_decl <cycle 1> [2456]
                0.00    0.00     300/27384238     get_constraint_for_1 [1592]
                0.00    0.00     327/27384238     fold_truth_not_expr <cycle 1> [2409]
                0.00    0.00     330/27384238     tree_int_cst_min_precision [2386]
                0.00    0.00     344/27384238     fold_truthop <cycle 1> [2067]
                0.00    0.00     354/27384238     update_alignment_for_field <cycle 1> [2058]
                0.00    0.00     369/27384238     maybe_fold_offset_to_array_ref [2095]
                0.00    0.00     397/27384238     vrp_fold_stmt [609]
                0.00    0.00     568/27384238     execute_vrp [38]
                0.00    0.00     618/27384238     grokdeclarator [1141]
                0.00    0.00     626/27384238     null_pointer_constant_p [2344]
                0.00    0.00     762/27384238     recognize_single_bit_test [2087]
                0.00    0.00     771/27384238     extract_muldiv_1 <cycle 1> [2295]
                0.00    0.00    1298/27384238     c_common_truthvalue_conversion [2267]
                0.00    0.00    1595/27384238     convert_to_pointer [2251]
                0.00    0.00    1860/27384238     copy_reference_ops_from_ref [1041]
                0.00    0.00    2047/27384238     fold_read_from_constant_string <cycle 1> [2222]
                0.00    0.00    2287/27384238     finish_record_layout <cycle 1> [1779]
                0.00    0.00    4707/27384238     fold_ternary_loc <cycle 1> [1853]
                0.00    0.00    4926/27384238     layout_type <cycle 1> [1450]
                0.00    0.00    5095/27384238     recognize_bits_test [1203]
                0.00    0.00   10191/27384238     build_range_check <cycle 1> [1809]
                0.00    0.00   10797/27384238     conditional_replacement [204]
                0.00    0.00   11962/27384238     place_field <cycle 1> [1952]
                0.00    0.00   12745/27384238     build_function_call_vec [663]
                0.00    0.00   14383/27384238     set_mem_attributes_minus_bitpos [1036]
                0.00    0.00   18771/27384238     fold_single_bit_test_into_sign_test [1976]
                0.00    0.00   19066/27384238     tree_ssa_uncprop [327]
                0.00    0.00   21798/27384238     gimple_boolify [1909]
                0.00    0.00   22431/27384238     optimize_ops_list [1956]
                0.00    0.00   34149/27384238     fold_cond_expr_cond [634]
                0.00    0.00   38258/27384238     dom_opt_enter_block [252]
                0.00    0.00   43298/27384238     c_finish_return [1413]
                0.00    0.00   44226/27384238     find_taken_edge [911]
                0.00    0.00   46621/27384238     get_inner_reference <cycle 1> [1183]
                0.00    0.00  130787/27384238     do_jump_1 [303]
                0.00    0.00  155521/27384238     shorten_compare [820]
                0.00    0.00  303193/27384238     make_range <cycle 1> [1743]
                0.00    0.00  356747/27384238     tree_estimate_probability [223]
                0.00    0.00  570166/27384238     register_edge_assert_for [553]
                0.00    0.00  672127/27384238     size_binop_loc <cycle 1> [1580]
                0.01    0.01 6043129/27384238     maybe_canonicalize_comparison_1 <cycle 1> [524]
                0.03    0.02 18773574/27384238     fold_binary_loc <cycle 1> [178]
[520]    0.1    0.05    0.03 27384238         integer_zerop [520]
                0.03    0.00 27384238/48092011     tree_strip_nop_conversions [647]
-----------------------------------------------
                0.01    0.07      38/38          coalesce_ssa_name [322]
[521]    0.1    0.01    0.07      38         calculate_live_ranges [521]
                0.01    0.03  163551/163551      loe_visit_block [727]
                0.01    0.02      38/38          calculate_live_on_exit [850]
