Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   24507             Perl_pp_rv2gv <cycle 1> [442]
                0.00    0.00    1336             Perl_pmruntime <cycle 1> [444]
                0.00    0.00     186             Perl_lex_start <cycle 1> [445]
                0.00    0.00    1254+173555      S_finalize_op <cycle 1> [446]
                0.00    0.00     184             Perl_pp_leaveeval <cycle 1> [447]
                0.00    0.00    1131             Perl_bind_match <cycle 1> [451]
                0.00    0.00 2089513             Perl_newSVpvn_flags <cycle 1> [452]
                0.00    0.00     790             Perl_newLOOPEX <cycle 1> [454]
                0.00    0.00   12622             Perl_newBINOP <cycle 1> [455]
                0.00    0.00     710             Perl_ck_spair <cycle 1> [458]
                0.00    0.00      23             Perl_pp_goto <cycle 1> [460]
                0.00    0.00     186             Perl_parser_free <cycle 1> [461]
                0.00    0.00     111             S_doopen_pm <cycle 1> [462]
                0.00    0.00    3136             S_cop_free <cycle 1> [463]
                0.00    0.00     120             Perl_package <cycle 1> [465]
                0.00    0.00  116061             Perl_op_clear <cycle 1> [468]
                0.00    0.00     238             Perl_pp_vec <cycle 1> [469]
                0.00    0.00       2             Perl_pad_add_weakref <cycle 1> [470]
                0.00    0.00    6866             Perl_sv_sethek <cycle 1> [472]
                0.00    0.00       1             Perl_av_create_and_unshift_one <cycle 1> [473]
                0.00    0.00      76             Perl_upg_version <cycle 1> [475]
                0.00    0.00     133             Perl_pp_caller <cycle 1> [477]
                0.00    0.00     240             Perl_ck_method <cycle 1> [478]
                0.00    0.00      48             Perl_die_unwind <cycle 1> [479]
                0.00    0.00   20147             Perl_sv_magic <cycle 1> [481]
                0.00    0.00      83             Perl_ck_length <cycle 1> [484]
                0.00    0.00      86             Perl_gv_fullname4 <cycle 1> [488]
                0.00    0.00      16             S_gen_constant_list <cycle 1> [489]
                0.00    0.00      30             Perl_reg_temp_copy <cycle 1> [491]
                0.00    0.00     245             Perl_newXS_len_flags <cycle 1> [493]
                0.00    0.00      52             S_get_ANYOF_cp_list_for_ssc <cycle 1> [494]
                0.00    0.00      64             Perl_save_hash <cycle 1> [496]
                0.00    0.00    4340             S_maybe_targlex <cycle 1> [497]
                0.00    0.00    2321             Perl_ck_subr <cycle 1> [498]
                0.00    0.00     197             Perl_newFOROP <cycle 1> [501]
                0.00    0.00      85             Perl_ck_split <cycle 1> [502]
                0.00    0.00   13786             Perl_newSTATEOP <cycle 1> [503]
                0.00    0.00      33             S_pmtrans <cycle 1> [504]
                0.00    0.00      35             Perl_new_version <cycle 1> [506]
                0.00    0.00      86             Perl_ck_eval <cycle 1> [507]
                0.00    0.00       5             S_cv_clone_pad <cycle 1> [508]
                0.00    0.00    6105             Perl_ck_fun <cycle 1> [509]
                0.00    0.00       9             S_enable_feature_bundle <cycle 1> [510]
                0.00    0.00       7             Perl_amagic_call <cycle 1> [511]
                0.00    0.00    1000             Perl_ck_stringify <cycle 1> [512]
                0.00    0.00       6             Perl_cv_name <cycle 1> [513]
                0.00    0.00  576595             Perl_sv_setnv <cycle 1> [514]
                0.00    0.00     200             Perl_utilize <cycle 1> [515]
                0.00    0.00     241             Perl_sv_2uv_flags <cycle 1> [516]
                0.00    0.00      17             Perl_my_stat_flags <cycle 1> [517]
                0.00    0.00    2577             Perl_newCONDOP <cycle 1> [519]
                0.00    0.00    5683             Perl_newASSIGNOP <cycle 1> [522]
                0.00    0.00       5             XS_universal_version <cycle 1> [523]
                0.00    0.00       2             Perl_pp_tie <cycle 1> [525]
                0.00    0.00      84+8           Perl_ck_ftst <cycle 1> [527]
                0.00    0.00       1             Perl_do_open6 <cycle 1> [528]
                0.00    0.00       6             Perl_xs_handshake <cycle 1> [530]
                0.00    0.00    3801             Perl_scan_num <cycle 1> [531]
                0.00    0.00      38             Perl_ck_sort <cycle 1> [532]
                0.00    0.00       8             optimize_out_native_convert_function <cycle 1> [533]
                0.00    0.00       1             Perl_hv_scalar <cycle 1> [538]
                0.00    0.00       1             Perl_vload_module <cycle 1> [539]
                0.00    0.00   13677             S_gv_magicalize <cycle 1> [540]
                0.00    0.00       1             Perl_load_module <cycle 1> [541]
                0.00    0.00      51             Perl_newSTUB <cycle 1> [542]
                0.00    0.00      76             Perl_scan_version <cycle 1> [543]
                0.00    0.00      18             S_require_tie_mod <cycle 1> [544]
                0.00    0.00       1             XS_version_boolean <cycle 1> [545]
                0.00    0.00  171617             Perl_newSVsv <cycle 1> [546]
                0.00    0.00       1             Perl_savesvpv <cycle 1> [547]
                0.00    0.00       1             XS_version_vcmp <cycle 1> [552]
                0.00    0.00       1             XS_IO__Handle__create_getline_subs <cycle 1> [553]
                0.00    0.00       1             Perl_eval_sv <cycle 1> [554]
                0.00    0.00       5             S_cv_clone <cycle 1> [555]
                0.00    0.00       1             Perl_cvgv_from_hek <cycle 1> [556]
                0.00    0.00   38563             S_gv_stashsvpvn_cached <cycle 1> [557]
                0.00    0.00       1             boot_IO <cycle 1> [558]
                0.00    0.00 1238870             Perl_sv_setuv <cycle 1> [576]
                0.00    0.00 1139937             Perl_sv_2iv_flags <cycle 1> [578]
                0.00    0.00 1082537             Perl_pp_aelemfast <cycle 1> [579]
                0.00    0.00  943244             Perl_pp_srefgen <cycle 1> [581]
                0.00    0.00  718986             S_opmethod_stash <cycle 1> [584]
                0.00    0.00  573344             Perl_pp_lt <cycle 1> [593]
                0.00    0.00  547213             Perl_pp_helem <cycle 1> [595]
                0.00    0.00  543034             Perl_sv_setnv_mg <cycle 1> [596]
                0.00    0.00  535079             Perl_pp_ref <cycle 1> [599]
                0.00    0.00  517918             Perl_magic_getpack <cycle 1> [600]
                0.00    0.00  517918             S_magic_methpack <cycle 1> [602]
                0.00    0.00  517918             S_magic_methcall1 <cycle 1> [601]
                0.00    0.00  516711             Perl_pp_gt <cycle 1> [604]
                0.00    0.00  429073             Perl_pp_sne <cycle 1> [607]
                0.00    0.00  396077             Perl_pp_aelem <cycle 1> [608]
                0.00    0.00  390077             Perl_sv_vsetpvfn <cycle 1> [609]
                0.00    0.00  390026             Perl_pp_sprintf <cycle 1> [610]
                0.00    0.00  204745+79332       Perl_scalar <cycle 1> [625]
                0.00    0.00  239126             Perl_sv_2bool_flags <cycle 1> [619]
                0.00    0.00  219136             Perl_gv_fetchsv <cycle 1> [620]
                0.00    0.00  208943             Perl_do_ncmp <cycle 1> [622]
                0.00    0.00  192492             S_scan_commit <cycle 1> [627]
                0.00    0.00  190972             S_setup_longest <cycle 1> [629]
                0.00    0.00  188894             S_sortcv <cycle 1> [630]
                0.00    0.00  183705             Perl_sv_2cv <cycle 1> [631]
                0.00    0.00  139606             S_save_scalar_at <cycle 1> [632]
                0.00    0.00  124891             Perl_pp_quotemeta <cycle 1> [634]
                0.00    0.00  123601             Perl_pp_ncmp <cycle 1> [636]
                0.00    0.00  118039             Perl_sv_pvn_force_flags <cycle 1> [638]
                0.00    0.00   90988             Perl_get_cvn_flags <cycle 1> [643]
                0.00    0.00   89773             Perl_pp_ge <cycle 1> [646]
                0.00    0.00   88650+250         Perl_list <cycle 1> [651]
                0.00    0.00   87330             S_filter_gets <cycle 1> [654]
                0.00    0.00   87145             Perl_newSVOP <cycle 1> [656]
                0.00    0.00   84622             Perl_pp_le <cycle 1> [658]
                0.00    0.00   69898             Perl_pp_multiply <cycle 1> [662]
                0.00    0.00   65957             S_sublex_start <cycle 1> [664]
                0.00    0.00   64781             Perl_pp_aslice <cycle 1> [665]
                0.00    0.00   62319             S_skipspace_flags <cycle 1> [669]
                0.00    0.00   62319             Perl_lex_read_space <cycle 1> [668]
                0.00    0.00   36014+25770       S_pad_findlex <cycle 1> [692]
                0.00    0.00   61574             Perl_pp_uc <cycle 1> [670]
                0.00    0.00   57829             Perl_try_amagic_bin <cycle 1> [672]
                0.00    0.00   56460             Perl_sv_inc_nomg <cycle 1> [674]
                0.00    0.00   56450             Perl_pp_subtract <cycle 1> [675]
                0.00    0.00   51928             Perl_pad_push <cycle 1> [678]
                0.00    0.00   43234             S_op_std_init <cycle 1> [679]
                0.00    0.00   43000             Perl_sv_ref <cycle 1> [680]
                0.00    0.00   36984             Perl_sv_setpv <cycle 1> [689]
                0.00    0.00   36014             Perl_pad_findmy_pvn <cycle 1> [691]
                0.00    0.00   32000             Perl_pp_i_subtract <cycle 1> [694]
                0.00    0.00   31109             Perl_sv_dec_nomg <cycle 1> [696]
                0.00    0.00   27094             Perl_newOP <cycle 1> [700]
                0.00    0.00   25119             Perl_newUNOP <cycle 1> [702]
                0.00    0.00   24507             S_rv2gv <cycle 1> [703]
                0.00    0.00   22861             Perl_newLISTOP <cycle 1> [704]
                0.00    0.00   22208             S_find_default_stash <cycle 1> [706]
                0.00    0.00   20644             Perl_op_null <cycle 1> [710]
                0.00    0.00   19625             Perl_pp_pack <cycle 1> [713]
                0.00    0.00   19625             Perl_packlist <cycle 1> [712]
                0.00    0.00   19622             Perl_pp_abs <cycle 1> [714]
                0.00    0.00   19482             Perl_newSVREF <cycle 1> [715]
                0.00    0.00   15823             Perl_pp_time <cycle 1> [727]
                0.00    0.00   14192             Perl_pp_entertry <cycle 1> [730]
                0.00    0.00   14183             Perl_mg_copy <cycle 1> [731]
                0.00    0.00   12827             Perl_gv_fetchmethod_sv_flags <cycle 1> [735]
                0.00    0.00   12802             Perl_pp_bless <cycle 1> [737]
                0.00    0.00    8242+4432        Perl_doref <cycle 1> [761]
                0.00    0.00   12359             Perl_do_trans <cycle 1> [738]
                0.00    0.00   12331             Perl_ck_rvconst <cycle 1> [740]
                0.00    0.00   12247             Perl_newSVpv <cycle 1> [742]
                0.00    0.00   11984             Perl_gv_add_by_type <cycle 1> [748]
                0.00    0.00   11659             S_listkids <cycle 1> [752]
                0.00    0.00   11354             Perl_pp_postinc <cycle 1> [755]
                0.00    0.00    8006             S_scalarseq <cycle 1> [763]
                0.00    0.00    7718             Perl_pp_length <cycle 1> [764]
                0.00    0.00    7141             Perl_save_hints <cycle 1> [766]
                0.00    0.00    7094             Perl__add_range_to_invlist <cycle 1> [768]
                0.00    0.00    7047             S_force_list <cycle 1> [769]
                0.00    0.00    7041             Perl_pp_modulo <cycle 1> [770]
                0.00    0.00    6915             Perl_block_end <cycle 1> [772]
                0.00    0.00    6404             Perl_mg_localize <cycle 1> [777]
                0.00    0.00    6400             Perl_pp_schop <cycle 1> [778]
                0.00    0.00    5570             Perl_magic_getdefelem <cycle 1> [790]
                0.00    0.00    5570             Perl_defelem_target <cycle 1> [789]
                0.00    0.00    4092             Perl_newLOGOP <cycle 1> [801]
                0.00    0.00    3767             Perl_op_convert_list <cycle 1> [807]
                0.00    0.00    3388             Perl_newCVREF <cycle 1> [809]
                0.00    0.00    3097             Perl_op_scope <cycle 1> [812]
                0.00    0.00    2247             Perl_ck_entersub_args_list <cycle 1> [822]
                0.00    0.00    2227             Perl_allocmy <cycle 1> [823]
                0.00    0.00    2032             S_maybe_multimagic_gv <cycle 1> [828]
                0.00    0.00    1997             Perl_newAVREF <cycle 1> [831]
                0.00    0.00    1911             ab_ck_sassign <cycle 1> [835]
                0.00    0.00    1860             Perl_localize <cycle 1> [837]
                0.00    0.00    1748             S_entersub_alloc_targ <cycle 1> [841]
                0.00    0.00    1680             Perl_oopsHV <cycle 1> [844]
                0.00    0.00    1598             S_ssc_init <cycle 1> [848]
                0.00    0.00    1336             Perl_ck_match <cycle 1> [850]
                0.00    0.00    1303             Perl_newPMOP <cycle 1> [851]
                0.00    0.00    1272             S_check_hash_fields_and_hekify <cycle 1> [853]
                0.00    0.00    1238             Perl_sv_replace <cycle 1> [856]
                0.00    0.00    1238             Perl_save_item <cycle 1> [855]
                0.00    0.00    1232             S_lop <cycle 1> [857]
                0.00    0.00    1162             Perl_current_re_engine <cycle 1> [858]
                0.00    0.00     924             S_modkids <cycle 1> [868]
                0.00    0.00     857             Perl_newHVREF <cycle 1> [870]
                0.00    0.00     848             S_scan_pat <cycle 1> [872]
                0.00    0.00     804             Perl_newPVOP <cycle 1> [875]
                0.00    0.00     741             Perl_filter_read <cycle 1> [877]
                0.00    0.00     664             Perl_gv_try_downgrade <cycle 1> [880]
                0.00    0.00     658             Perl_ck_rfun <cycle 1> [882]
                0.00    0.00     658             S_refkids <cycle 1> [884]
                0.00    0.00     628             S_populate_ANYOF_from_invlist <cycle 1> [887]
                0.00    0.00     558             S_ssc_and <cycle 1> [890]
                0.00    0.00     532             S_ssc_cp_and <cycle 1> [892]
                0.00    0.00     513             Perl_oopsAV <cycle 1> [895]
                0.00    0.00     457             Perl_ck_shift <cycle 1> [897]
                0.00    0.00     442             S_scan_subst <cycle 1> [898]
                0.00    0.00     416             Perl_newGVREF <cycle 1> [901]
                0.00    0.00     405             Perl_gv_fetchfile_flags <cycle 1> [903]
                0.00    0.00     403             Perl_newWHILEOP <cycle 1> [904]
                0.00    0.00     374             Perl_gv_override <cycle 1> [907]
                0.00    0.00     370             S_ssc_finalize <cycle 1> [908]
                0.00    0.00     357             S__make_exactf_invlist <cycle 1> [910]
                0.00    0.00     263             S_force_ident <cycle 1> [916]
                0.00    0.00     245             ab_ck_base <cycle 1> [919]
                0.00    0.00     223             Perl_magic_setvec <cycle 1> [925]
                0.00    0.00     223             Perl_do_vecset <cycle 1> [924]
                0.00    0.00     219             Perl_mro_get_linear_isa <cycle 1> [929]
                0.00    0.00     219             Perl_av_create_and_push <cycle 1> [928]
                0.00    0.00     214             Perl_ck_lfun <cycle 1> [930]
                0.00    0.00     208             S_force_version <cycle 1> [933]
                0.00    0.00     207             current_base <cycle 1> [936]
                0.00    0.00     207             ab_hint <cycle 1> [934]
                0.00    0.00     199             S_tokenize_use <cycle 1> [941]
                0.00    0.00     198             S_ssc_or <cycle 1> [942]
                0.00    0.00     182             S_gv_stashpvn_internal <cycle 1> [947]
                0.00    0.00     171             Perl_ck_listiob <cycle 1> [950]
                0.00    0.00     151             Perl_newANONATTRSUB <cycle 1> [953]
                0.00    0.00     151             Perl_ck_anoncode <cycle 1> [952]
                0.00    0.00     149             Perl_invert <cycle 1> [955]
                0.00    0.00     145             Perl_newXS_flags <cycle 1> [956]
                0.00    0.00     145             Perl_pp_exists <cycle 1> [957]
                0.00    0.00     134             S_op_sibling_newUNOP <cycle 1> [966]
                0.00    0.00     130             Perl_pp_bit_or <cycle 1> [970]
                0.00    0.00     128             Perl_vverify <cycle 1> [971]
                0.00    0.00     117             Perl_cv_ckproto_len_flags <cycle 1> [979]
                0.00    0.00     108             Perl_ck_exists <cycle 1> [981]
                0.00    0.00     103             Perl_get_sv <cycle 1> [982]
                0.00    0.00      98             S_strip_spaces <cycle 1> [984]
                0.00    0.00      92             Perl_ck_substr <cycle 1> [987]
                0.00    0.00      86             Perl_ck_grep <cycle 1> [989]
                0.00    0.00      82             Perl_pp_ne <cycle 1> [992]
                0.00    0.00      80             Perl_pp_select <cycle 1> [996]
                0.00    0.00      74             Perl_ck_entersub_args_proto <cycle 1> [999]
                0.00    0.00      73             Perl_validate_proto <cycle 1> [1001]
                0.00    0.00      71             Perl_newSVnv <cycle 1> [1004]
                0.00    0.00      61             Perl_vcmp <cycle 1> [1019]
                0.00    0.00      60             Perl_sv_derived_from_pvn <cycle 1> [1020]
                0.00    0.00      59             Perl_ck_delete <cycle 1> [1021]
                0.00    0.00      50             Perl_sv_catpvf <cycle 1> [1028]
                0.00    0.00      48             Perl_pp_oct <cycle 1> [1033]
                0.00    0.00      48             Perl_die <cycle 1> [1031]
                0.00    0.00      48             Perl_vcroak <cycle 1> [1035]
                0.00    0.00      48             Perl_vmess <cycle 1> [1036]
                0.00    0.00      48             Perl_mess_sv <cycle 1> [1032]
                0.00    0.00      48             Perl_sv_len_utf8_nomg <cycle 1> [1034]
                0.00    0.00      45             Perl_magic_setisa <cycle 1> [1041]
                0.00    0.00      45             Perl_newSLICEOP <cycle 1> [1043]
                0.00    0.00      44             Perl_newRANGE <cycle 1> [1044]
                0.00    0.00      33             S_scan_trans <cycle 1> [1051]
                0.00    0.00      33             XS_UNIVERSAL_isa <cycle 1> [1052]
                0.00    0.00      33             Perl_sv_derived_from_sv <cycle 1> [1050]
                0.00    0.00      30             Perl_newXS_deffile <cycle 1> [1056]
                0.00    0.00      29             S_isa_lookup <cycle 1> [1057]
                0.00    0.00      29             S_ssc_add_range <cycle 1> [1058]
                0.00    0.00      28             Perl_newXS <cycle 1> [1061]
                0.00    0.00      28             Perl_newLOOPOP <cycle 1> [1060]
                0.00    0.00      27             XS_mro_method_changed_in <cycle 1> [1066]
                0.00    0.00      25             Perl_magic_clearisa <cycle 1> [1067]
                0.00    0.00      25             Perl_pp_complement <cycle 1> [1068]
                0.00    0.00      23             S_add_above_Latin1_folds <cycle 1> [1073]
                0.00    0.00      22             S_gv_magicalize_isa <cycle 1> [1079]
                0.00    0.00      19             Perl_pp_ord <cycle 1> [1086]
                0.00    0.00      18             Perl_ck_repeat <cycle 1> [1087]
                0.00    0.00      18             Perl_pp_hslice <cycle 1> [1088]
                0.00    0.00      16             S_scan_inputsymbol <cycle 1> [1095]
                0.00    0.00      16             Perl_pp_ftrowned <cycle 1> [1090]
                0.00    0.00      15             Perl_ck_index <cycle 1> [1096]
                0.00    0.00      12             Perl_newDEFSVOP <cycle 1> [1100]
                0.00    0.00      11             S_scalarkids <cycle 1> [1108]
                0.00    0.00      11             Perl_ck_select <cycle 1> [1103]
                0.00    0.00      11             Perl_pp_left_shift <cycle 1> [1105]
                0.00    0.00       9             S_strip_spaces <cycle 1> [1109]
                0.00    0.00       6             Perl_ck_backtick <cycle 1> [1113]
                0.00    0.00       6             S_scomplement <cycle 1> [1117]
                0.00    0.00       5             Perl_pp_pow <cycle 1> [1122]
                0.00    0.00       5             Perl_xs_boot_epilog <cycle 1> [1125]
                0.00    0.00       5             Perl_vstringify <cycle 1> [1124]
                0.00    0.00       5             Perl_get_hv <cycle 1> [1121]
                0.00    0.00       4             Perl_pp_repeat <cycle 1> [1128]
                0.00    0.00       4             Perl_pv_pretty <cycle 1> [1130]
                0.00    0.00       3             Perl_pp_method_redir <cycle 1> [1137]
                0.00    0.00       3             Perl_ck_tell <cycle 1> [1135]
                0.00    0.00       3             Perl_ck_exec <cycle 1> [1134]
                0.00    0.00       3             Perl_amagic_deref_call <cycle 1> [1133]
                0.00    0.00       2             Perl_sv_rvweaken <cycle 1> [1156]
                0.00    0.00       2             Perl_ck_eof <cycle 1> [1149]
                0.00    0.00       2             Perl_dofile <cycle 1> [1151]
                0.00    0.00       1             Perl_pp_delete <cycle 1> [1180]
                0.00    0.00       1             Perl_pp_ftrread <cycle 1> [1181]
                0.00    0.00       1             io_pp_nextstate <cycle 1> [1216]
                0.00    0.00       1             Perl_pp_srand <cycle 1> [1185]
                0.00    0.00       1             Perl_pp_open <cycle 1> [1183]
                0.00    0.00       1             Perl_vnumify <cycle 1> [1195]
                0.00    0.00       1             Perl_newSVpvf <cycle 1> [1178]
                0.00    0.00       1             Perl_vnewSVpvf <cycle 1> [1194]
                0.00    0.00       1             boot_DynaLoader <cycle 1> [1213]
                0.00    0.00       1             boot_Digest__SHA <cycle 1> [1212]
                0.00    0.00       1             Perl_eval_pv <cycle 1> [1167]
                0.00    0.00       1             Perl_scan_vstring <cycle 1> [1186]
                0.00    0.00       1             Perl_pp_method_super <cycle 1> [1182]
                0.00    0.00       1             boot_Cwd <cycle 1> [1211]
                0.00    0.00       1             boot_List__Util <cycle 1> [1214]
                0.00    0.00       1             boot_arybase <cycle 1> [1215]
                0.00    0.00       1             tie <cycle 1> [1221]
                0.00    0.00       1             Perl_sv_setpvf <cycle 1> [1188]
                0.00    0.00       1             Perl_sv_vsetpvf <cycle 1> [1191]
-----------------------------------------------
                0.00   99.22       1/1           main [1]
[3]     69.6    0.00   99.22       1         perl_parse [3]
                0.00   99.22       1/1           S_parse_body [4]
                0.00    0.00       1/1           Perl_my_setenv [495]
                0.00    0.00       1/11          S_SvREFCNT_dec [1107]
-----------------------------------------------
                0.00   99.22       1/1           perl_parse [3]
[4]     69.6    0.00   99.22       1         S_parse_body [4]
                0.00   43.27       1/1           S_init_postdump_symbols [6]
                0.00   21.26       1/1           Perl_boot_core_UNIVERSAL [8]
                0.00    8.58       1/1           xs_init [19]
                0.00    7.46       1/1           S_init_main_stash [20]
                0.00    7.46       1/1           S_init_predump_symbols [21]
                0.00    1.99       2/3           S_incpush [29]
                0.00    1.37       1/1           S_init_perllib [37]
                0.65    0.47       3/375         Perl_newXS <cycle 1> [1061]
                0.00    0.75       1/1           S_open_script [50]
                0.44    0.31       2/375         Perl_av_store <cycle 1> [130]
                0.44    0.31       2/375         Perl_newSV_type <cycle 1> [247]
                0.00    0.37       1/1           Perl_boot_core_mro [76]
                0.22    0.16       1/375         Perl_sv_setpvn <cycle 1> [203]
                0.22    0.16       1/375         Perl_sv_setpv <cycle 1> [689]
                0.00    0.37       1/1           Perl_set_caret_X [79]
                0.22    0.16       1/375         Perl_pad_new <cycle 1> [334]
                0.00    0.37       1/1           Perl_boot_core_PerlIO [78]
                0.22    0.16       1/375         Perl_newXS_flags <cycle 1> [956]
                0.22    0.16       1/375         Perl_lex_start <cycle 1> [445]
                0.22    0.16       1/375         Perl_newSVpvn <cycle 1> [92]
                0.22    0.16       1/375         Perl_yyparse <cycle 1> [68]
                0.22    0.16       1/375         Perl_leave_scope <cycle 1> [24]
                0.22    0.16       1/375         Perl_free_tmps <cycle 1> [124]
                0.00    0.00       1/63619       Perl_save_I32 [278]
                0.00    0.00       1/114344000     Perl_pop_scope [89]
                0.00    0.00       1/115642289     Perl_push_scope [111]
                0.00    0.00       1/21599391     Perl_save_pushptrptr [201]
                0.00    0.00       1/459491813     Perl_safesysfree [96]
                0.00    0.00       2/1015        Perl_av_push [518]
                0.00    0.00       1/2           S_incpush_use_sep [1157]
                0.00    0.00       1/16          Perl_rsignal_state [1091]
                0.00    0.00       1/11          S_SvREFCNT_dec [1107]
                0.00    0.00       1/8135        Perl_save_sptr [762]
                0.00    0.00       1/1           Perl_gv_check [1169]
-----------------------------------------------
                             2546862             S_find_byclass <cycle 1> [105]
                             454998477             Perl_regexec_flags <cycle 1> [18]
[5]     31.0    1.39   42.73 457545339         S_regtry <cycle 1> [5]
               41.46    1.11 457545339/457545339     S_regmatch [7]
                0.16    0.00 457545339/2249641753     S_ReANY [48]
                             434006776             Perl_leave_scope <cycle 1> [24]
-----------------------------------------------
                0.00   43.27       1/1           S_parse_body [4]
[6]     30.4    0.00   43.27       1         S_init_postdump_symbols [6]
               10.24    7.29      47/375         Perl_newSVpv <cycle 1> [742]
               10.24    7.29      47/375         Perl_hv_common_key_len <cycle 1> [149]
                0.00    5.22       1/1           Perl_init_argv_symbols [25]
                0.44    0.31       2/375         Perl_newSV_type <cycle 1> [247]
                0.44    0.31       2/375         Perl_sv_setpvn <cycle 1> [203]
                0.44    0.31       2/375         Perl_gv_fetchpvn_flags <cycle 1> [195]
                0.22    0.16       1/375         Perl_sv_setpv <cycle 1> [689]
                0.22    0.16       1/375         Perl_sv_magic <cycle 1> [481]
-----------------------------------------------
               41.46    1.11 457545339/457545339     S_regtry <cycle 1> [5]
[7]     29.9   41.46    1.11 457545339         S_regmatch [7]
                0.44    0.00 457545339/457651021     Perl_ckwarn [67]
                0.33    0.00 457545339/465576726     Perl_save_pushptr [81]
                0.16    0.00 457545339/2249641753     S_ReANY [48]
                0.07    0.04 13863020/13863020     S_regrepeat [126]
                0.04    0.00 1016752/1016752     S_regcppush [165]
                0.03    0.00 2244418/2244418     S_setup_EXACTISH_ST_c1_c2 [182]
                0.00    0.00 1581204/27938705     S_reginclass [154]
                0.00    0.00  491496/498730      S_ckwarn_common [605]
                0.00    0.00  271102/372172      Perl__to_fold_latin1 [612]
                0.00    0.00  207906/207906      S_regcppop [623]
                0.00    0.00  205092/205380      Perl_foldEQ_latin1 [624]
                0.00    0.00   11970/11970       Perl_foldEQ [749]
                0.00    0.00    8612/980883      Perl_regnext [580]
-----------------------------------------------
                0.00   21.26       1/1           S_parse_body [4]
[8]     14.9    0.00   21.26       1         Perl_boot_core_UNIVERSAL [8]
               11.11    7.91      51/375         Perl_newXS_flags <cycle 1> [956]
                0.00    0.75       2/2           Perl_cv_set_call_checker_flags [49]
                0.44    0.31       2/375         Perl_get_cvn_flags <cycle 1> [643]
                0.22    0.16       1/375         Perl_get_hv <cycle 1> [1121]
                0.22    0.16       1/375         Perl_newCONSTSUB_flags <cycle 1> [401]
                0.00    0.00       2/2           Perl_get_cv [1152]
                0.00    0.00       2/2           Perl_cv_set_call_checker [1150]
                0.00    0.00       1/20          Perl_newCONSTSUB [1083]
-----------------------------------------------
                0.00   18.28      49/49          perl_run [10]
[9]     12.8    0.00   18.28      49         S_run_body [9]
               10.67    7.60      49/375         Perl_runops_standard <cycle 1> [23]
                0.00    0.00       1/1           Perl_my_exit [520]
                0.00    0.00       1/1           S_CvDEPTHp [1197]
-----------------------------------------------
                0.00   18.28       1/1           main [1]
[10]    12.8    0.00   18.28       1         perl_run [10]
                0.00   18.28      49/49          S_run_body [9]
-----------------------------------------------
                             424923171             Perl_runops_standard <cycle 1> [23]
[11]    10.2   12.78    1.79 424923171         Perl_pp_match <cycle 1> [11]
                1.79    0.00 2167008240/2178984290     S_ReANY [31]
                0.00    0.00   12496/3561264     Perl_sv_newmortal [246]
                0.00    0.00  147335/1141490     Perl_mg_find_mglob [577]
                0.00    0.00      16/1534281     Perl_block_gimme [572]
                             424221842             Perl_regexec_flags <cycle 1> [18]
                               10742             Perl_sv_2pv_flags <cycle 1> [193]
                                7776             Perl_sv_setpvn <cycle 1> [203]
-----------------------------------------------
                             504929099             Perl_runops_standard <cycle 1> [23]
[12]     9.6   12.56    1.12 504929099         Perl_pp_multideref <cycle 1> [12]
                1.11    0.00   11309/11309       S_softref2xv_lite [39]
                0.01    0.00    5570/50081       S_SvREFCNT_dec_NN [155]
                0.00    0.00   14107/6419489     S_mg_findext_flags [198]
                0.00    0.00   14107/5700718     Perl_mg_find [252]
                0.00    0.00   14107/14107       Perl_save_hdelete [389]
                0.00    0.00    5570/3561264     Perl_sv_newmortal [246]
                0.00    0.00    5570/21085039     S_SvREFCNT_inc [561]
                             504419272             Perl_hv_common <cycle 1> [13]
                             461330815             Perl_vivify_ref <cycle 1> [28]
                             460091157             Perl_av_fetch <cycle 1> [26]
                               11309             Perl_gv_fetchsv <cycle 1> [620]
                                6400             Perl_av_store <cycle 1> [130]
                                5570             Perl_sv_upgrade <cycle 1> [98]
                                5570             Perl_newSVsv <cycle 1> [546]
                                5570             Perl_sv_magic <cycle 1> [481]
                                   8             Perl_mg_get <cycle 1> [219]
                                   2             Perl_amagic_deref_call <cycle 1> [1133]
-----------------------------------------------
                               14135             Perl_hv_common <cycle 1> [13]
                                   1             Perl_cvgv_from_hek <cycle 1> [556]
                                   2             Perl_current_re_engine <cycle 1> [858]
                                   2             Perl_vnumify <cycle 1> [1195]
                                   3             Perl_gv_try_downgrade <cycle 1> [880]
                                   3             Perl_pp_delete <cycle 1> [1180]
                                   3             Perl_pp_method_redir <cycle 1> [1137]
                                   4             S_parse_gv_stash_name <cycle 1> [192]
                                   4             Perl_magic_get <cycle 1> [259]
                                   4             Perl_ck_sort <cycle 1> [532]
                                   5             XS_universal_version <cycle 1> [523]
                                   5             Perl_vstringify <cycle 1> [1124]
                                   6             Perl_new_version <cycle 1> [506]
                                  21             Perl_hv_copy_hints_hv <cycle 1> [391]
                                  32             S_isa_lookup <cycle 1> [1057]
                                 100             S_mro_get_linear_isa_dfs <cycle 1> [413]
                                 103             Perl_mro_isa_changed_in <cycle 1> [423]
                                 122             Perl_vcmp <cycle 1> [1019]
                                 128             Perl_vverify <cycle 1> [971]
